C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
3.0,15.7,20.8,5.1,343.1733365184963,183.19243902286718,56
30.0,Inf,Inf,NaN,Inf,Inf,56
0.0,14.8,20.1,5.3,344.5071056212577,177.39083884303605,57
0.03,17.1,22.3,5.2,341.248262976855,179.86149407043814,57
0.3,14.4,19.4,5.0,344.6026574119046,184.21657602951416,57
3.0,14.8,19.8,5.0,344.4715149174141,191.5663302391277,57
30.0,Inf,Inf,NaN,Inf,Inf,57
0.0,15.6,20.8,5.2,343.1870804782156,178.71515898777722,58
0.03,16.5,21.9,5.4,342.0436658765399,172.24174042945225,58
0.3,16.8,21.9,5.1,341.77491628495346,184.3705619603656,58
3.0,15.8,21.1,5.3,343.2434297635583,173.79876074633938,58
30.0,Inf,Inf,NaN,Inf,Inf,58
0.0,15.0,20.4,5.4,344.3702921655913,175.95952727395724,59
0.03,15.3,20.8,5.5,343.888407156281,173.9256807188338,59
0.3,16.4,21.5,5.1,342.6957113181478,187.8730914634638,59
3.0,14.7,19.9,5.2,344.36692923036446,182.63729874109424,59
30.0,Inf,Inf,NaN,Inf,Inf,59
0.0,14.8,19.9,5.1,344.13529733372854,179.83001013887113,60
0.03,15.9,21.3,5.4,343.14703458947093,177.84089945104725,60
0.3,13.2,18.7,5.5,346.8598423273396,177.88463099214644,60
3.0,17.0,22.5,5.5,341.5330088090511,165.62120187593172,60
30.0,25.8,32.3,6.5,303.9628400871944,125.46781001850184,60
0.0,15.0,20.0,5.0,343.9768308340372,185.9593892865451,61
0.03,15.0,20.0,5.0,344.16378542471705,188.07277715087187,61
0.3,15.0,20.0,5.0,344.16135766339096,188.06433350563518,61
3.0,15.0,20.0,5.0,344.1617559474989,188.09397469036733,61
30.0,Inf,Inf,NaN,Inf,Inf,61
0.0,15.3,20.5,5.2,343.21689795207186,174.24221275712964,62
0.03,14.9,20.1,5.2,343.5210843250061,176.2004019032476,62
0.3,16.1,21.2,5.1,342.4712548494463,181.08179451148007,62
3.0,16.5,21.9,5.4,342.00149850726194,176.29565167363643,62
30.0,Inf,Inf,NaN,Inf,Inf,62
0.0,16.5,21.8,5.3,342.2722524625509,174.2396518733422,63
0.03,14.5,19.6,5.1,344.54631767070714,181.80130231482045,63
0.3,15.6,20.8,5.2,343.44431092451777,180.53950697110605,63
3.0,14.4,19.7,5.3,345.3871381376728,183.2749049939862,63
30.0,Inf,Inf,NaN,Inf,Inf,63
0.0,15.3,20.5,5.2,343.7864471840583,177.66347565282314,64
0.03,16.2,21.4,5.2,341.9044983611581,173.48498903763868,64
0.3,15.4,20.7,5.3,343.625715733618,175.37797982971398,64
3.0,15.4,20.7,5.3,343.82546002189184,179.69226290865873,64
30.0,Inf,Inf,NaN,Inf,Inf,64
0.0,16.9,22.1,5.2,341.6437853636303,183.1330054959392,65
0.03,14.8,19.9,5.1,344.30290675438624,184.995427143698,65
0.3,16.4,21.5,5.1,342.0964539671205,181.81498927708364,65
3.0,13.0,18.0,5.0,346.3956922052038,184.92179231402864,65
30.0,Inf,Inf,NaN,Inf,Inf,65
0.0,17.5,22.9,5.4,340.58092085079636,169.13406062256857,66
0.03,17.5,22.9,5.4,340.91123400568983,173.96940543971826,66
0.3,14.6,20.0,5.4,344.87408825719365,178.6810160241616,66
3.0,16.0,21.2,5.2,342.75546567946924,177.2671375737287,66
30.0,Inf,Inf,NaN,Inf,Inf,66
0.0,14.9,20.2,5.3,344.1127518141713,178.28645447902787,67
0.03,15.7,21.1,5.4,343.19407173595016,171.2925035339543,67
0.3,16.5,22.0,5.5,342.72243464641645,173.95177100409862,67
3.0,13.2,18.2,5.0,346.14519303306366,190.31113463532557,67
30.0,Inf,Inf,NaN,Inf,Inf,67
0.0,15.8,20.9,5.1,342.8337071351649,181.72660247393404,68
0.03,16.4,21.7,5.3,342.37951365897794,176.6303762174942,68
0.3,12.6,17.8,5.2,347.3252888080018,185.29185403834168,68
3.0,16.5,21.7,5.2,342.2473612157033,183.2398342566528,68
30.0,Inf,Inf,NaN,Inf,Inf,68
0.0,19.0,24.5,5.5,338.7151059669146,165.22907666782382,69
0.03,15.6,21.1,5.5,343.4581473486985,165.95821413595937,69
0.3,16.0,21.2,5.2,342.67955409024876,177.1489784775454,69
3.0,12.9,18.3,5.4,347.161301013993,183.03478434005493,69
30.0,Inf,Inf,NaN,Inf,Inf,69
0.0,14.9,20.0,5.1,344.21411757312444,184.23293391667522,70
0.03,16.7,21.9,5.2,341.945245623329,175.25685150504418,70
0.3,13.9,19.0,5.1,345.25320016611846,182.45756905559028,70
3.0,12.9,18.0,5.1,346.9646630297005,184.44630313651314,70
30.0,Inf,Inf,NaN,Inf,Inf,70
0.0,14.6,20.0,5.4,344.9697819768759,183.76337788545948,71
0.03,15.5,20.7,5.2,343.7358022220284,183.77901995573,71
0.3,14.6,19.7,5.1,344.49601725604015,180.9218394363399,71
3.0,15.5,20.5,5.0,342.6350506649099,178.7348586709324,71
30.0,Inf,Inf,NaN,Inf,Inf,71
0.0,13.9,18.9,5.0,345.4912747509683,186.28643741047782,72
0.03,15.3,20.5,5.2,343.81034605338886,183.0485291400233,72
0.3,15.3,20.4,5.1,343.52281535694755,182.48933355227717,72
3.0,16.3,21.5,5.2,342.17880242361014,177.3395506875874,72
30.0,Inf,Inf,NaN,Inf,Inf,72
0.0,14.0,19.0,5.0,345.3194277447544,189.64084068603935,73
0.03,14.2,19.5,5.3,345.32050721248663,179.5499395155221,73
0.3,18.0,23.2,5.2,339.8808411690216,174.3020218294012,73
3.0,15.7,21.1,5.4,343.57626137948216,173.94558892083631,73
30.0,Inf,Inf,NaN,Inf,Inf,73
