pth.gamma,pth.eta,pth.sigma1,spc.Chi,spc.E_P[2],spc.B_P[2],weight,loss
0.1738188932790537,101.87701563326092,0.002322083893929288,0.7189740849289534,19737.77316517269,3.2152219323211826,0.0005279315622974269,0.04861338058807829
0.03910341369576244,184.3952941443041,0.003866344703112457,0.9952208648206149,13258.859985203515,2.891470144788037,0.0013891363623580336,0.03876283078359095
0.04264439748435618,141.04669217139318,0.001593076882020976,1.2311102474200561,15291.105752863976,2.640214690693181,0.0003753378964689318,0.050157408763311366
0.23437626067582118,58.96674939108402,0.001403213102021372,0.5956154519065275,17071.12932024285,3.3230290345637847,0.001189446586376646,0.04125688597121133
0.1513826209847513,124.09756806659301,0.0005881701048582974,1.4253864329129053,12820.613730972927,2.070359264154016,5.2120526774643575e-5,0.053280343136052725
0.061961295915404446,156.67307994735245,0.0027490686528854604,0.5657933262390364,21767.6018856815,3.707555262560077,0.0005562314669884164,0.048321603174527876
0.0230343735322375,87.86875191255623,0.0007275515722786503,0.9083595301034474,22826.62584260846,2.4984330898644496,0.001047170338636336,0.04294559472898631
0.15781055326625432,47.868249572199176,0.0012840632133616606,0.8552730966125566,12841.344274188876,2.708154042019022,0.0009337612957173415,0.04424553270456241
0.17073737351506674,141.77044728035395,0.0006049548613476017,1.5914702371304674,8252.897648865164,2.1852220453930893,0.0007375142644877732,0.0464090509744467
0.06653213218391327,171.4766475963674,0.0012027331922076592,1.1344428263590707,14220.77864489623,2.479524100906263,0.0002833784279202588,0.05106536612279379
0.20885325425368098,93.4765647374465,0.002207538592928224,0.9641241435861871,10780.811275294298,2.2210247505555865,0.0006416544021083617,0.04742999156865765
0.09141940937320873,172.42187007991078,0.00161632251937975,1.2381151255336653,11958.574452550169,2.993227997508554,2.1656087015167943e-5,0.05356530294144482
0.1300929219830256,165.96254083403224,0.0061578454742339285,1.2645188483821526,10332.36646419677,3.139063607427203,0.0016369802207335776,0.03542396640638006
